confirmation_id,allocation_id,shipment_id,campaign_id,store_id,sku,received_quantity,received_date,receipt_status,receiving_exception_type,receiving_owner,visit_id,visit_date,visit_timestamp,visit_status,gps_coordinates,checklist_completion_pct,planogram_compliance,pricing_accuracy,on_shelf_availability_pct,training_completion_flag,audit_level,audit_status,compliance_score,audit_comments,exception_flag,non_completion_reason,campaign_store_status,confirmation_timestamp
CONF-767-S-069-BTS-010,A-790-S-069-BTS-010,SH-790-S-069-BTS-010,C-2026-BTS,S-069,BTS-010,34,2026-07-27,accepted,none,Amy Davis,V-767-S-069,2026-08-08,2026-08-08T09:30:00-07:00,completed,"36.1779,-77.6522",0.85,True,True,0.83,True,L3,approved,97.6,,False,,completed,2026-08-08T11:30:00-07:00
CONF-768-S-037-BTS-001,A-791-S-037-BTS-001,SH-791-S-037-BTS-001,C-2026-BTS,S-037,BTS-001,191,2026-07-29,accepted,none,Mark Thompson,V-768-S-037,2026-08-06,2026-08-06T17:00:00-05:00,completed,"39.2862,-111.3183",1.0,False,True,0.96,True,L1,approved,71.6,,False,,completed,2026-08-06T19:00:00-05:00
CONF-769-S-037-BTS-002,A-792-S-037-BTS-002,SH-792-S-037-BTS-002,C-2026-BTS,S-037,BTS-002,33,2026-07-30,accepted,none,Amy Davis,V-769-S-037,2026-08-08,2026-08-08T16:30:00-05:00,completed,"28.2042,-115.614",0.85,False,True,0.9,True,L1,approved,88.6,,False,,completed,2026-08-08T18:00:00-05:00
CONF-770-S-037-BTS-003,A-793-S-037-BTS-003,SH-793-S-037-BTS-003,C-2026-BTS,S-037,BTS-003,27,2026-07-29,accepted,none,Mark Thompson,V-770-S-037,2026-08-07,2026-08-07T10:15:00-05:00,completed,"26.4113,-86.7345",0.91,True,True,1.0,True,L1,approved,94.0,,False,,completed,2026-08-07T11:00:00-05:00
CONF-771-S-037-BTS-004,A-794-S-037-BTS-004,SH-794-S-037-BTS-004,C-2026-BTS,S-037,BTS-004,30,2026-07-29,accepted,none,Lisa Wong,V-771-S-037,2026-08-03,2026-08-03T09:15:00-05:00,completed,"34.4452,-82.4674",0.91,True,True,0.82,True,L1,approved,90.1,,False,,completed,2026-08-03T10:00:00-05:00
CONF-772-S-037-BTS-005,A-795-S-037-BTS-005,SH-795-S-037-BTS-005,C-2026-BTS,S-037,BTS-005,18,2026-07-29,accepted,none,Ravi Kumar,V-772-S-037,2026-08-07,2026-08-07T11:45:00-05:00,completed,"46.0004,-89.5255",0.81,True,True,0.8,True,L1,approved,71.9,,False,,completed,2026-08-07T12:30:00-05:00
CONF-773-S-037-BTS-006,A-796-S-037-BTS-006,SH-796-S-037-BTS-006,C-2026-BTS,S-037,BTS-006,22,2026-07-31,accepted,none,Ravi Kumar,V-773-S-037,2026-08-03,2026-08-03T10:45:00-05:00,completed,"29.0205,-75.5968",0.85,True,True,0.92,True,L2,approved,78.8,,False,,completed,2026-08-03T13:00:00-05:00
CONF-774-S-037-BTS-007,A-797-S-037-BTS-007,SH-797-S-037-BTS-007,C-2026-BTS,S-037,BTS-007,45,2026-07-28,accepted,none,Mark Thompson,V-774-S-037,2026-08-05,2026-08-05T14:45:00-05:00,completed,"26.7109,-80.8423",0.84,False,True,0.92,True,L1,approved,72.4,,False,,completed,2026-08-05T14:00:00-05:00
CONF-775-S-037-BTS-008,A-798-S-037-BTS-008,SH-798-S-037-BTS-008,C-2026-BTS,S-037,BTS-008,19,2026-07-31,accepted,none,Tom Harris,V-775-S-037,2026-08-01,2026-08-01T14:15:00-05:00,completed,"46.3686,-117.3935",0.98,True,True,0.8,True,L3,approved,83.1,,False,,completed,2026-08-01T17:45:00-05:00
CONF-776-S-037-BTS-009,A-799-S-037-BTS-009,SH-799-S-037-BTS-009,C-2026-BTS,S-037,BTS-009,59,2026-08-01,accepted,none,Kevin Liu,V-776-S-037,2026-08-07,2026-08-07T08:15:00-05:00,completed,"32.452,-105.1522",0.91,False,True,0.87,True,L1,approved,91.5,,False,,completed,2026-08-07T09:15:00-05:00
CONF-777-S-037-BTS-010,A-800-S-037-BTS-010,SH-800-S-037-BTS-010,C-2026-BTS,S-037,BTS-010,48,2026-07-31,accepted,none,Kevin Liu,V-777-S-037,2026-08-06,2026-08-06T17:30:00-05:00,completed,"37.9795,-87.8251",0.83,True,True,0.82,True,L1,approved,97.0,,False,,completed,2026-08-06T19:00:00-05:00
CONF-778-S-055-BTS-002,A-802-S-055-BTS-002,SH-802-S-055-BTS-002,C-2026-BTS,S-055,BTS-002,47,2026-07-30,accepted,none,Jess Brooks,V-778-S-055,2026-08-07,2026-08-07T15:45:00-07:00,completed,"28.6872,-72.5963",0.86,True,True,0.81,False,L1,approved,77.0,,False,,completed,2026-08-07T15:00:00-07:00
CONF-779-S-055-BTS-003,A-803-S-055-BTS-003,SH-803-S-055-BTS-003,C-2026-BTS,S-055,BTS-003,59,2026-07-29,accepted,none,Amy Davis,V-779-S-055,2026-08-05,2026-08-05T16:15:00-07:00,completed,"47.1156,-78.072",0.83,True,True,0.94,True,L1,approved,82.4,,False,,completed,2026-08-05T19:15:00-07:00
CONF-780-S-055-BTS-004,A-804-S-055-BTS-004,SH-804-S-055-BTS-004,C-2026-BTS,S-055,BTS-004,52,2026-07-30,accepted,none,Ravi Kumar,V-780-S-055,2026-08-06,2026-08-06T10:00:00-07:00,completed,"25.1514,-89.1409",0.97,True,True,0.89,True,L1,approved,74.5,,False,,completed,2026-08-06T13:15:00-07:00
CONF-781-S-055-BTS-005,A-805-S-055-BTS-005,SH-805-S-055-BTS-005,C-2026-BTS,S-055,BTS-005,58,2026-07-29,accepted,none,Rachel Green,V-781-S-055,2026-08-07,2026-08-07T09:15:00-07:00,completed,"32.6364,-85.7784",0.8,True,True,0.81,True,L1,approved,77.2,,False,,completed,2026-08-07T11:30:00-07:00
CONF-782-S-055-BTS-006,A-806-S-055-BTS-006,SH-806-S-055-BTS-006,C-2026-BTS,S-055,BTS-006,49,2026-07-30,accepted,none,Sofia Reyes,V-782-S-055,2026-08-01,2026-08-01T11:45:00-07:00,completed,"28.0967,-107.9686",0.81,True,True,0.8,True,L1,approved,94.6,,False,,completed,2026-08-01T11:45:00-07:00
CONF-783-S-055-BTS-007,A-807-S-055-BTS-007,SH-807-S-055-BTS-007,C-2026-BTS,S-055,BTS-007,42,2026-07-30,accepted,none,Ben Carter,V-783-S-055,2026-08-02,2026-08-02T17:15:00-07:00,completed,"45.0376,-84.5268",0.84,True,True,0.89,True,L1,approved,78.6,,False,,completed,2026-08-02T17:00:00-07:00
CONF-784-S-055-BTS-008,A-808-S-055-BTS-008,SH-808-S-055-BTS-008,C-2026-BTS,S-055,BTS-008,32,2026-07-30,partial,shortage,Rachel Green,V-784-S-055,2026-08-02,2026-08-02T14:00:00-07:00,completed,"31.0698,-96.7846",0.81,True,True,0.95,True,L1,pending,70.2,Minor shortage noted during receiving.,True,,completed,2026-08-02T17:45:00-07:00
CONF-785-S-055-BTS-009,A-809-S-055-BTS-009,SH-809-S-055-BTS-009,C-2026-BTS,S-055,BTS-009,85,2026-07-29,accepted,none,Tom Harris,V-785-S-055,2026-08-01,2026-08-01T10:30:00-07:00,completed,"33.2493,-104.1074",0.8,True,True,0.92,True,L1,approved,91.6,,False,,completed,2026-08-01T10:00:00-07:00
CONF-786-S-055-BTS-010,A-810-S-055-BTS-010,SH-810-S-055-BTS-010,C-2026-BTS,S-055,BTS-010,50,2026-08-01,accepted,none,Sofia Reyes,V-786-S-055,2026-08-03,2026-08-03T11:15:00-07:00,completed,"32.4607,-78.1273",0.84,True,True,0.86,True,L1,pending,77.5,,False,,completed,2026-08-03T12:00:00-07:00
CONF-787-S-002-BTS-001,A-811-S-002-BTS-001,SH-811-S-002-BTS-001,C-2026-BTS,S-002,BTS-001,166,2026-07-29,accepted,none,Amy Davis,V-787-S-002,2026-08-04,2026-08-04T13:00:00-05:00,completed,"27.6637,-103.5194",0.83,True,True,0.89,True,L1,approved,85.1,,False,,completed,2026-08-04T13:00:00-05:00
CONF-788-S-002-BTS-002,A-812-S-002-BTS-002,SH-812-S-002-BTS-002,C-2026-BTS,S-002,BTS-002,86,2026-07-27,partial,overage,Ben Carter,V-788-S-002,2026-08-01,2026-08-01T08:30:00-05:00,completed,"41.2541,-90.3496",0.82,True,True,0.98,True,L2,rejected,57.7,Multiple compliance issues identified.,True,,completed,2026-08-01T10:00:00-05:00
CONF-789-S-002-BTS-003,A-813-S-002-BTS-003,SH-813-S-002-BTS-003,C-2026-BTS,S-002,BTS-003,88,2026-07-30,accepted,none,Ravi Kumar,V-789-S-002,2026-08-05,2026-08-05T13:15:00-05:00,completed,"41.9384,-102.3688",0.88,True,True,0.92,True,L1,approved,82.6,,False,,completed,2026-08-05T13:30:00-05:00
CONF-790-S-002-BTS-004,A-814-S-002-BTS-004,SH-814-S-002-BTS-004,C-2026-BTS,S-002,BTS-004,97,2026-07-29,accepted,none,Lisa Wong,V-790-S-002,2026-08-06,2026-08-06T14:15:00-05:00,completed,"32.4782,-76.6009",0.82,True,False,0.91,True,L1,approved,83.0,,False,,completed,2026-08-06T17:30:00-05:00
CONF-791-S-002-BTS-005,A-815-S-002-BTS-005,SH-815-S-002-BTS-005,C-2026-BTS,S-002,BTS-005,33,2026-07-30,partial,damage,Ravi Kumar,V-791-S-002,2026-08-03,2026-08-03T09:15:00-05:00,completed,"41.3144,-90.2444",0.88,False,True,0.85,True,L2,rejected,54.7,Damaged units found during receiving check.,True,,completed,2026-08-03T10:45:00-05:00
CONF-792-S-002-BTS-006,A-816-S-002-BTS-006,SH-816-S-002-BTS-006,C-2026-BTS,S-002,BTS-006,90,2026-07-31,accepted,none,Mark Thompson,V-792-S-002,2026-08-01,2026-08-01T15:30:00-05:00,completed,"42.0309,-82.6149",0.95,True,True,0.9,True,L2,approved,72.9,,False,,completed,2026-08-01T18:00:00-05:00
CONF-793-S-002-BTS-007,A-817-S-002-BTS-007,SH-817-S-002-BTS-007,C-2026-BTS,S-002,BTS-007,46,2026-07-30,accepted,none,Ravi Kumar,V-793-S-002,2026-08-04,2026-08-04T16:45:00-05:00,completed,"36.8074,-83.306",0.99,True,True,0.88,True,L1,approved,91.7,,False,,completed,2026-08-04T18:15:00-05:00
CONF-794-S-002-BTS-008,A-818-S-002-BTS-008,SH-818-S-002-BTS-008,C-2026-BTS,S-002,BTS-008,74,2026-07-31,accepted,none,Rachel Green,V-794-S-002,2026-08-13,2026-08-13T11:45:00-05:00,completed,"42.9822,-104.3684",0.7,True,True,0.71,True,L2,rejected,51.7,Campaign setup not completed by launch date.,True,Setup in progress; awaiting POSM delivery.,in_progress,2026-08-13T13:30:00-05:00
CONF-795-S-002-BTS-009,A-819-S-002-BTS-009,SH-819-S-002-BTS-009,C-2026-BTS,S-002,BTS-009,61,2026-07-30,accepted,none,Mark Thompson,V-795-S-002,2026-08-06,2026-08-06T11:30:00-05:00,completed,"47.8508,-114.5437",0.88,True,True,0.85,True,L3,approved,87.1,,False,,completed,2026-08-06T14:30:00-05:00
CONF-796-S-002-BTS-010,A-820-S-002-BTS-010,SH-820-S-002-BTS-010,C-2026-BTS,S-002,BTS-010,62,2026-07-31,accepted,none,Ben Carter,V-796-S-002,2026-08-01,2026-08-01T17:45:00-05:00,completed,"35.3601,-82.1836",0.98,True,True,1.0,True,L1,approved,97.9,,False,,completed,2026-08-01T19:30:00-05:00
CONF-797-S-014-BTS-001,A-821-S-014-BTS-001,SH-821-S-014-BTS-001,C-2026-BTS,S-014,BTS-001,197,2026-07-28,accepted,none,Ravi Kumar,V-797-S-014,2026-08-04,2026-08-04T15:00:00-05:00,completed,"47.0179,-115.304",0.98,True,True,0.93,True,L1,approved,76.1,,False,,completed,2026-08-04T18:45:00-05:00
CONF-798-S-014-BTS-002,A-822-S-014-BTS-002,SH-822-S-014-BTS-002,C-2026-BTS,S-014,BTS-002,81,2026-07-31,accepted,none,Amy Davis,V-798-S-014,2026-08-06,2026-08-06T08:15:00-05:00,completed,"38.3778,-89.7993",0.83,True,True,0.81,True,L1,approved,73.9,,False,,completed,2026-08-06T09:45:00-05:00
CONF-799-S-014-BTS-003,A-823-S-014-BTS-003,SH-823-S-014-BTS-003,C-2026-BTS,S-014,BTS-003,76,2026-07-27,accepted,none,Ben Carter,V-799-S-014,2026-08-06,2026-08-06T12:45:00-05:00,completed,"38.6674,-117.3185",0.83,True,True,0.9,True,L2,approved,70.9,,False,,completed,2026-08-06T13:30:00-05:00
CONF-800-S-014-BTS-004,A-824-S-014-BTS-004,SH-824-S-014-BTS-004,C-2026-BTS,S-014,BTS-004,50,2026-07-28,accepted,none,Rachel Green,V-800-S-014,2026-08-08,2026-08-08T10:00:00-05:00,completed,"27.6116,-107.4262",0.84,True,True,0.99,True,L1,approved,81.0,,False,,completed,2026-08-08T10:45:00-05:00
CONF-801-S-014-BTS-005,A-825-S-014-BTS-005,SH-825-S-014-BTS-005,C-2026-BTS,S-014,BTS-005,74,2026-07-29,accepted,none,Mark Thompson,V-801-S-014,2026-08-02,2026-08-02T10:45:00-05:00,completed,"32.4733,-98.12",0.88,True,True,0.83,True,L1,approved,87.7,,False,,completed,2026-08-02T10:45:00-05:00
CONF-802-S-014-BTS-006,A-826-S-014-BTS-006,SH-826-S-014-BTS-006,C-2026-BTS,S-014,BTS-006,83,2026-07-29,accepted,none,Ravi Kumar,V-802-S-014,2026-08-06,2026-08-06T08:30:00-05:00,completed,"32.4484,-73.0211",0.92,False,True,0.84,True,L1,approved,91.5,,False,,completed,2026-08-06T10:30:00-05:00
CONF-803-S-014-BTS-007,A-827-S-014-BTS-007,SH-827-S-014-BTS-007,C-2026-BTS,S-014,BTS-007,80,2026-07-31,accepted,none,Rachel Green,V-803-S-014,2026-08-04,2026-08-04T10:45:00-05:00,completed,"38.2608,-89.9697",0.85,True,False,0.9,True,L2,approved,80.6,,False,,completed,2026-08-04T13:15:00-05:00
CONF-804-S-014-BTS-008,A-828-S-014-BTS-008,SH-828-S-014-BTS-008,C-2026-BTS,S-014,BTS-008,68,2026-07-27,accepted,none,Mark Thompson,V-804-S-014,2026-08-01,2026-08-01T10:15:00-05:00,completed,"33.6141,-103.1421",0.8,True,True,0.81,True,L3,pending,78.0,,False,,completed,2026-08-01T10:45:00-05:00
CONF-805-S-014-BTS-009,A-829-S-014-BTS-009,SH-829-S-014-BTS-009,C-2026-BTS,S-014,BTS-009,88,2026-07-29,accepted,none,Tom Harris,V-805-S-014,2026-08-13,2026-08-13T17:00:00-05:00,in_progress,"38.7801,-75.2977",0.76,True,True,0.61,True,L1,approved,90.6,,True,Setup in progress; awaiting POSM delivery.,in_progress,2026-08-13T20:45:00-05:00
CONF-806-S-014-BTS-010,A-830-S-014-BTS-010,SH-830-S-014-BTS-010,C-2026-BTS,S-014,BTS-010,91,2026-07-28,accepted,none,Sofia Reyes,V-806-S-014,2026-08-03,2026-08-03T08:30:00-05:00,completed,"36.0488,-112.0192",0.98,False,False,0.91,True,L1,approved,82.4,,False,,completed,2026-08-03T09:00:00-05:00
CONF-807-S-004-BTS-001,A-831-S-004-BTS-001,SH-831-S-004-BTS-001,C-2026-BTS,S-004,BTS-001,199,2026-07-28,accepted,none,Ravi Kumar,V-807-S-004,2026-08-06,2026-08-06T16:45:00-04:00,completed,"26.4292,-110.3242",0.83,True,True,0.95,False,L1,approved,81.8,,False,,completed,2026-08-06T17:15:00-04:00
CONF-808-S-004-BTS-002,A-832-S-004-BTS-002,SH-832-S-004-BTS-002,C-2026-BTS,S-004,BTS-002,93,2026-07-31,accepted,none,Sofia Reyes,V-808-S-004,2026-08-07,2026-08-07T16:30:00-04:00,completed,"36.2946,-119.343",0.91,True,True,0.93,True,L3,approved,89.5,,False,,completed,2026-08-07T17:30:00-04:00
CONF-809-S-004-BTS-003,A-833-S-004-BTS-003,SH-833-S-004-BTS-003,C-2026-BTS,S-004,BTS-003,55,2026-07-30,accepted,none,Lisa Wong,V-809-S-004,2026-08-08,2026-08-08T15:45:00-04:00,completed,"36.3808,-74.693",0.85,True,True,0.94,True,L1,approved,91.7,,False,,completed,2026-08-08T17:45:00-04:00
CONF-810-S-004-BTS-004,A-834-S-004-BTS-004,SH-834-S-004-BTS-004,C-2026-BTS,S-004,BTS-004,87,2026-07-27,partial,overage,Lisa Wong,V-810-S-004,2026-08-08,2026-08-08T16:30:00-04:00,completed,"37.0164,-80.2217",0.83,True,True,0.88,True,L2,approved,82.3,Minor overage noted during receiving.,True,,completed,2026-08-08T17:45:00-04:00
CONF-811-S-004-BTS-005,A-835-S-004-BTS-005,SH-835-S-004-BTS-005,C-2026-BTS,S-004,BTS-005,80,2026-07-29,accepted,none,Kevin Liu,V-811-S-004,2026-08-07,2026-08-07T13:45:00-04:00,completed,"43.2827,-116.2865",0.97,True,True,1.0,True,L1,approved,71.8,,False,,completed,2026-08-07T16:00:00-04:00
CONF-812-S-004-BTS-006,A-836-S-004-BTS-006,SH-836-S-004-BTS-006,C-2026-BTS,S-004,BTS-006,90,2026-07-29,accepted,none,Kevin Liu,V-812-S-004,2026-08-03,2026-08-03T10:30:00-04:00,completed,"40.4618,-106.4972",0.97,True,True,0.92,True,L1,approved,70.6,,False,,completed,2026-08-03T11:30:00-04:00
CONF-813-S-004-BTS-008,A-838-S-004-BTS-008,SH-838-S-004-BTS-008,C-2026-BTS,S-004,BTS-008,43,2026-07-28,accepted,none,Kevin Liu,V-813-S-004,2026-08-07,2026-08-07T09:30:00-04:00,completed,"36.0294,-87.5568",0.94,False,True,0.81,True,L1,approved,80.4,,False,,completed,2026-08-07T10:00:00-04:00
CONF-814-S-004-BTS-009,A-839-S-004-BTS-009,SH-839-S-004-BTS-009,C-2026-BTS,S-004,BTS-009,74,2026-07-28,accepted,none,Lisa Wong,V-814-S-004,2026-08-05,2026-08-05T09:00:00-04:00,completed,"27.1066,-73.6814",0.91,False,True,0.81,True,L1,approved,90.3,,False,,completed,2026-08-05T11:00:00-04:00
CONF-815-S-004-BTS-010,A-840-S-004-BTS-010,SH-840-S-004-BTS-010,C-2026-BTS,S-004,BTS-010,62,2026-07-27,accepted,none,Mark Thompson,V-815-S-004,2026-08-08,2026-08-08T11:15:00-04:00,completed,"25.275,-86.2709",0.92,True,True,0.92,True,L1,approved,89.4,,False,,completed,2026-08-08T11:00:00-04:00
CONF-816-S-049-BTS-001,A-841-S-049-BTS-001,SH-841-S-049-BTS-001,C-2026-BTS,S-049,BTS-001,165,2026-07-31,accepted,none,Ben Carter,V-816-S-049,2026-08-08,2026-08-08T12:30:00-05:00,completed,"28.481,-86.8447",0.94,True,True,0.93,True,L1,approved,79.8,,False,,completed,2026-08-08T13:30:00-05:00
CONF-817-S-049-BTS-002,A-842-S-049-BTS-002,SH-842-S-049-BTS-002,C-2026-BTS,S-049,BTS-002,26,2026-07-28,partial,shortage,Amy Davis,V-817-S-049,2026-08-06,2026-08-06T11:15:00-05:00,completed,"44.9732,-80.5293",0.96,True,True,0.96,True,L1,rejected,59.6,Significant shortage in received quantity.,True,,completed,2026-08-06T14:15:00-05:00
CONF-818-S-049-BTS-003,A-843-S-049-BTS-003,SH-843-S-049-BTS-003,C-2026-BTS,S-049,BTS-003,13,2026-07-28,partial,shortage,Lisa Wong,V-818-S-049,2026-08-02,2026-08-02T12:00:00-05:00,completed,"39.1537,-100.4507",0.9,True,True,0.81,True,L3,approved,74.8,Minor shortage noted during receiving.,True,,completed,2026-08-02T14:30:00-05:00
CONF-819-S-049-BTS-004,A-844-S-049-BTS-004,SH-844-S-049-BTS-004,C-2026-BTS,S-049,BTS-004,53,2026-08-01,accepted,none,Jess Brooks,V-819-S-049,2026-08-01,2026-08-01T17:45:00-05:00,completed,"30.9441,-81.7574",0.86,True,True,0.82,True,L1,approved,95.5,,False,,completed,2026-08-01T18:15:00-05:00
CONF-820-S-049-BTS-005,A-845-S-049-BTS-005,SH-845-S-049-BTS-005,C-2026-BTS,S-049,BTS-005,18,2026-07-31,accepted,none,Jess Brooks,V-820-S-049,2026-08-05,2026-08-05T14:30:00-05:00,completed,"26.7566,-102.1517",0.92,True,True,0.81,True,L2,approved,77.7,,False,,completed,2026-08-05T15:15:00-05:00
CONF-821-S-049-BTS-007,A-847-S-049-BTS-007,SH-847-S-049-BTS-007,C-2026-BTS,S-049,BTS-007,13,2026-07-28,accepted,none,Ravi Kumar,V-821-S-049,2026-08-07,2026-08-07T10:30:00-05:00,completed,"25.199,-77.4219",0.86,True,True,0.9,True,L1,approved,94.2,,False,,completed,2026-08-07T13:15:00-05:00
CONF-822-S-049-BTS-008,A-848-S-049-BTS-008,SH-848-S-049-BTS-008,C-2026-BTS,S-049,BTS-008,36,2026-07-29,partial,overage,Sofia Reyes,V-822-S-049,2026-08-05,2026-08-05T16:30:00-05:00,completed,"33.8917,-105.2656",0.92,True,True,0.9,True,L1,approved,75.0,Minor overage noted during receiving.,True,,completed,2026-08-05T19:30:00-05:00
CONF-823-S-049-BTS-009,A-849-S-049-BTS-009,SH-849-S-049-BTS-009,C-2026-BTS,S-049,BTS-009,15,2026-07-29,accepted,none,Sofia Reyes,V-823-S-049,2026-08-01,2026-08-01T13:15:00-05:00,completed,"35.2583,-72.863",0.89,True,True,0.92,True,L1,approved,83.2,,False,,completed,2026-08-01T14:45:00-05:00
CONF-824-S-049-BTS-010,A-850-S-049-BTS-010,SH-850-S-049-BTS-010,C-2026-BTS,S-049,BTS-010,44,2026-07-29,accepted,none,Ravi Kumar,V-824-S-049,2026-08-05,2026-08-05T11:30:00-05:00,completed,"46.1155,-73.6898",0.83,True,True,1.0,True,L2,pending,68.2,,False,,completed,2026-08-05T11:00:00-05:00
CONF-825-S-010-BTS-001,A-851-S-010-BTS-001,SH-851-S-010-BTS-001,C-2026-BTS,S-010,BTS-001,196,2026-08-01,accepted,none,Mark Thompson,V-825-S-010,2026-08-02,2026-08-02T17:15:00-05:00,completed,"45.6037,-94.2034",0.81,True,True,1.0,True,L1,approved,81.8,,False,,completed,2026-08-02T19:45:00-05:00
CONF-826-S-010-BTS-002,A-852-S-010-BTS-002,SH-852-S-010-BTS-002,C-2026-BTS,S-010,BTS-002,17,2026-07-29,accepted,none,Ben Carter,V-826-S-010,2026-08-06,2026-08-06T16:45:00-05:00,completed,"41.1283,-108.0004",0.98,True,True,0.81,True,L1,approved,94.3,,False,,completed,2026-08-06T17:15:00-05:00
CONF-827-S-010-BTS-003,A-853-S-010-BTS-003,SH-853-S-010-BTS-003,C-2026-BTS,S-010,BTS-003,24,2026-07-30,partial,shortage,Mark Thompson,V-827-S-010,2026-08-05,2026-08-05T11:00:00-05:00,completed,"47.0851,-111.187",0.98,True,True,0.9,True,L1,rejected,48.6,Significant shortage in received quantity.,True,,completed,2026-08-05T12:45:00-05:00
CONF-828-S-010-BTS-004,A-854-S-010-BTS-004,SH-854-S-010-BTS-004,C-2026-BTS,S-010,BTS-004,22,2026-07-27,accepted,none,Jess Brooks,V-828-S-010,2026-08-02,2026-08-02T09:15:00-05:00,completed,"37.5242,-110.6996",0.98,True,True,0.98,True,L1,approved,79.7,,False,,completed,2026-08-02T09:45:00-05:00
CONF-829-S-010-BTS-005,A-855-S-010-BTS-005,SH-855-S-010-BTS-005,C-2026-BTS,S-010,BTS-005,56,2026-07-30,accepted,none,Mark Thompson,V-829-S-010,2026-08-07,2026-08-07T12:00:00-05:00,completed,"39.455,-92.4512",0.9,True,True,0.83,True,L2,approved,86.4,,False,,completed,2026-08-07T12:15:00-05:00
CONF-830-S-010-BTS-006,A-856-S-010-BTS-006,SH-856-S-010-BTS-006,C-2026-BTS,S-010,BTS-006,18,2026-07-29,accepted,none,Rachel Green,V-830-S-010,2026-08-05,2026-08-05T16:15:00-05:00,completed,"45.3189,-103.5831",0.81,False,True,0.93,True,L1,approved,82.9,,False,,completed,2026-08-05T18:45:00-05:00
CONF-831-S-010-BTS-007,A-857-S-010-BTS-007,SH-857-S-010-BTS-007,C-2026-BTS,S-010,BTS-007,40,2026-07-29,accepted,none,Amy Davis,V-831-S-010,2026-08-15,2026-08-15T14:30:00-05:00,in_progress,"46.3778,-82.5514",0.66,True,True,0.67,True,L1,rejected,53.4,Campaign setup not completed by launch date.,True,Store did not begin setup; staff absence.,not_started,2026-08-15T15:45:00-05:00
CONF-832-S-010-BTS-008,A-858-S-010-BTS-008,SH-858-S-010-BTS-008,C-2026-BTS,S-010,BTS-008,24,2026-07-30,accepted,none,Mark Thompson,V-832-S-010,2026-08-08,2026-08-08T16:15:00-05:00,completed,"47.3088,-72.1706",0.8,True,True,0.96,True,L1,approved,91.1,,False,,completed,2026-08-08T18:45:00-05:00
CONF-833-S-010-BTS-009,A-859-S-010-BTS-009,SH-859-S-010-BTS-009,C-2026-BTS,S-010,BTS-009,29,2026-08-01,accepted,none,Rachel Green,V-833-S-010,2026-08-04,2026-08-04T10:45:00-05:00,completed,"26.2865,-103.4704",0.87,True,True,0.84,True,L2,approved,87.8,,False,,completed,2026-08-04T13:00:00-05:00
CONF-834-S-010-BTS-010,A-860-S-010-BTS-010,SH-860-S-010-BTS-010,C-2026-BTS,S-010,BTS-010,33,2026-07-27,accepted,none,Kevin Liu,V-834-S-010,2026-08-08,2026-08-08T12:15:00-05:00,completed,"42.556,-71.4521",0.87,True,True,0.9,True,L2,approved,86.2,,False,,completed,2026-08-08T14:00:00-05:00
CONF-835-S-095-BTS-001,A-861-S-095-BTS-001,SH-861-S-095-BTS-001,C-2026-BTS,S-095,BTS-001,204,2026-07-27,accepted,none,Amy Davis,V-835-S-095,2026-08-05,2026-08-05T09:45:00-05:00,completed,"33.2728,-90.8109",0.93,True,True,0.93,True,L1,approved,94.5,,False,,completed,2026-08-05T12:00:00-05:00
CONF-836-S-095-BTS-002,A-862-S-095-BTS-002,SH-862-S-095-BTS-002,C-2026-BTS,S-095,BTS-002,61,2026-08-01,accepted,none,Lisa Wong,V-836-S-095,2026-08-05,2026-08-05T14:45:00-05:00,completed,"29.3105,-111.0842",0.97,True,True,0.91,True,L1,approved,82.3,,False,,completed,2026-08-05T15:15:00-05:00
CONF-837-S-095-BTS-003,A-863-S-095-BTS-003,SH-863-S-095-BTS-003,C-2026-BTS,S-095,BTS-003,58,2026-07-31,accepted,none,Ravi Kumar,V-837-S-095,2026-08-05,2026-08-05T17:30:00-05:00,completed,"31.3155,-95.5905",0.8,True,True,0.81,True,L2,approved,96.7,,False,,completed,2026-08-05T18:45:00-05:00
CONF-838-S-095-BTS-004,A-864-S-095-BTS-004,SH-864-S-095-BTS-004,C-2026-BTS,S-095,BTS-004,64,2026-07-28,accepted,none,Ben Carter,V-838-S-095,2026-08-08,2026-08-08T14:15:00-05:00,completed,"33.1846,-92.5138",0.81,True,True,1.0,False,L1,approved,80.2,,False,,completed,2026-08-08T15:15:00-05:00
CONF-839-S-095-BTS-005,A-865-S-095-BTS-005,SH-865-S-095-BTS-005,C-2026-BTS,S-095,BTS-005,50,2026-07-28,accepted,none,Sofia Reyes,V-839-S-095,2026-08-06,2026-08-06T15:00:00-05:00,completed,"36.293,-94.4253",0.89,True,True,0.87,True,L1,approved,95.7,,False,,completed,2026-08-06T16:45:00-05:00
CONF-840-S-095-BTS-006,A-866-S-095-BTS-006,SH-866-S-095-BTS-006,C-2026-BTS,S-095,BTS-006,68,2026-07-30,accepted,none,Jess Brooks,V-840-S-095,2026-08-06,2026-08-06T08:30:00-05:00,completed,"40.8316,-100.6639",0.91,True,True,0.86,True,L2,approved,95.1,,False,,completed,2026-08-06T10:15:00-05:00
